retro_game_id,id,first,last,position,num,team_id,team_name
DET201909160,492493,Brandon,Hyde,manager,18,BAL,Baltimore Orioles
DET201909160,408201,Howie,Clark,assistant_hitting_coach,88,BAL,Baltimore Orioles
DET201909160,492479,Tim,Cossins,field_coordinator,34,BAL,Baltimore Orioles
DET201909160,115825,Jose,Hernandez,major_league_coach,27,BAL,Baltimore Orioles
DET201909160,534229,Don,Long,hitting_coach,30,BAL,Baltimore Orioles
DET201909160,111492,Doug,Brocail,pitching_coach,26,BAL,Baltimore Orioles
DET201909160,492469,Arnie,Beyeler,first_base_coach,13,BAL,Baltimore Orioles
DET201909160,443110,Jose David,Flores,third_base_coach,11,BAL,Baltimore Orioles
DET201909160,123955,John,Wasdin,bullpen_coach,47,BAL,Baltimore Orioles
DET201909160,458031,Dustin,Hughes,bullpen_catcher,86,BAL,Baltimore Orioles
DET201909160,114599,Ron,Gardenhire,manager,15,DET,Detroit Tigers
DET201909160,427302,Steve,Liddle,bench_coach,43,DET,Detroit Tigers
DET201909160,118576,Lloyd,McClendon,hitting_coach,20,DET,Detroit Tigers
DET201909160,112337,Phil,Clark,assistant_hitting_coach,59,DET,Detroit Tigers
DET201909160,110251,Rick,Anderson,pitching_coach,4,DET,Detroit Tigers
DET201909160,421124,Ramon,Santiago,first_base_coach,39,DET,Detroit Tigers
DET201909160,112320,Dave,Clark,third_base_coach,25,DET,Detroit Tigers
DET201909160,120551,Jeff,Pico,bullpen_coach,53,DET,Detroit Tigers
DET201909160,492705,Joe,Vavra,quality_control_coach,52,DET,Detroit Tigers
DET201909160,691930,Jeremy,Carroll,bullpen_catcher,98,DET,Detroit Tigers
DET201909160,623925,Tim,Remes,bullpen_catcher,99,DET,Detroit Tigers
MIN201909160,121075,Rick,Renteria,manager,36,CWS,Chicago White Sox
MIN201909160,136607,Joe,McEwing,bench_coach,47,CWS,Chicago White Sox
MIN201909160,122771,Todd,Steverson,hitting_coach,31,CWS,Chicago White Sox
MIN201909160,533331,Greg,Sparks,assistant_hitting_coach,26,CWS,Chicago White Sox
MIN201909160,112653,Don,Cooper,pitching_coach,99,CWS,Chicago White Sox
MIN201909160,492931,Curt,Hasler,assistant_pitching_coach,29,CWS,Chicago White Sox
MIN201909160,111257,Daryl,Boston,first_base_coach,8,CWS,Chicago White Sox
MIN201909160,111973,Nick,Capra,third_base_coach,12,CWS,Chicago White Sox
MIN201909160,408306,Rocco,Baldelli,manager,5,MIN,Minnesota Twins
MIN201909160,486359,Derek,Shelton,bench_coach,8,MIN,Minnesota Twins
MIN201909160,494875,James,Rowson,hitting_coach,82,MIN,Minnesota Twins
MIN201909160,446973,Rudy,Hernandez,assistant_hitting_coach,63,MIN,Minnesota Twins
MIN201909160,667684,Wes,Johnson,pitching_coach,47,MIN,Minnesota Twins
MIN201909160,458550,Jeremy,Hefner,assistant_pitching_coach,45,MIN,Minnesota Twins
MIN201909160,435714,Tommy,Watkins,first_base_coach,40,MIN,Minnesota Twins
MIN201909160,447980,Tony,Diaz,third_base_coach,46,MIN,Minnesota Twins
MIN201909160,433637,Bill,Evers,major_league_coach,67,MIN,Minnesota Twins
MIN201909160,613588,Garrett,Kennedy,bullpen_catcher,97,MIN,Minnesota Twins
MIN201909160,686374,Connor,Olson,bullpen_catcher,98,MIN,Minnesota Twins
CHN201909160,110816,David,Bell,manager,25,CIN,Cincinnati Reds
CHN201909160,110848,Freddie,Benavides,bench_coach,45,CIN,Cincinnati Reds
CHN201909160,123930,Turner,Ward,hitting_coach,31,CIN,Cincinnati Reds
CHN201909160,452778,Donnie,Ecker,assistant_hitting_coach,64,CIN,Cincinnati Reds
CHN201909160,627038,Derek,Johnson,pitching_coach,36,CIN,Cincinnati Reds
CHN201909160,571584,Caleb,Cotham,assistant_pitching_coach,65,CIN,Cincinnati Reds
CHN201909160,113291,Delino,DeShields,first_base_coach,90,CIN,Cincinnati Reds
CHN201909160,407399,J.R.,House,third_base_coach,56,CIN,Cincinnati Reds
CHN201909160,429402,Jeff,Pickler,coach,61,CIN,Cincinnati Reds
CHN201909160,123502,Lee,Tunnell,bullpen_coach,60,CIN,Cincinnati Reds
CHN201909160,656574,Nate,Irving,bullpen_catcher,92,CIN,Cincinnati Reds
CHN201909160,684408,Cristian,Perez,assistant_coach,89,CIN,Cincinnati Reds
CHN201909160,464708,Rolando,Valles,assistant_coach,88,CIN,Cincinnati Reds
CHN201909160,427309,Joe,Maddon,manager,70,CHC,Chicago Cubs
CHN201909160,117928,Mark,Loretta,bench_coach,19,CHC,Chicago Cubs
CHN201909160,459415,Tommy,Hottovy,pitching_coach,68,CHC,Chicago Cubs
CHN201909160,437676,Anthony,Iapoce,hitting_coach,43,CHC,Chicago Cubs
CHN201909160,212356,Terrmel,Sledge,assistant_hitting_coach,1,CHC,Chicago Cubs
CHN201909160,461416,Will,Venable,first_base_coach,99,CHC,Chicago Cubs
CHN201909160,427047,Brian,Butterfield,third_base_coach,55,CHC,Chicago Cubs
