retro_game_id,year,month,day,st_fl,regseason_fl,playoff_fl,game_type,game_type_des,local_game_time,game_id,home_team_id,away_team_id,home_team_lg,away_team_lg,interleague_fl,park_id,park_name,inning_number,home_id,park_location,b,s,o,des,event,player_mlbid,player_first_name,player_last_name,player_box_name,pitch,event_num,home_team_runs,away_team_runs
TBA201909020,2019,9,2,F,T,F,R,Regular Season,13:10,566732,tba,bal,AL,AL,F,12,Tropicana Field,8,1,"St. Petersburg, FL",2,1,1,Tommy Pham steals (18) 2nd base.,Stolen Base 2B,502054,Tommy,Pham,Pham,3,30,4,4
TBA201909020,2019,9,2,F,T,F,R,Regular Season,13:10,566732,tba,bal,AL,AL,F,12,Tropicana Field,8,1,"St. Petersburg, FL",0,0,2,Mound Visit.,Game Advisory,518595,Travis,d'Arnaud,d'Arnaud,1,34,4,4
TBA201909020,2019,9,2,F,T,F,R,Regular Season,13:10,566732,tba,bal,AL,AL,F,12,Tropicana Field,8,1,"St. Petersburg, FL",0,0,2,Pitching Change: Hunter Harvey replaces Tanner Scott.,Pitching Substitution,640451,Hunter,Harvey,Harvey,1,35,4,4
TBA201909020,2019,9,2,F,T,F,R,Regular Season,13:10,566732,tba,bal,AL,AL,F,12,Tropicana Field,8,1,"St. Petersburg, FL",0,2,2,Mound Visit.,Game Advisory,518595,Travis,d'Arnaud,d'Arnaud,2,36,4,4
TBA201909020,2019,9,2,F,T,F,R,Regular Season,13:10,566732,tba,bal,AL,AL,F,12,Tropicana Field,9,0,"St. Petersburg, FL",0,0,0,Pitching Change: Emilio Pagan replaces Oliver Drake.,Pitching Substitution,641941,Emilio,Pagan,Pagán,1,1,4,4
TBA201909020,2019,9,2,F,T,F,R,Regular Season,13:10,566732,tba,bal,AL,AL,F,12,Tropicana Field,9,1,"St. Petersburg, FL",0,0,0,Pitching Change: Mychal Givens replaces Hunter Harvey.,Pitching Substitution,571710,Mychal,Givens,Givens,1,16,4,4
TBA201909020,2019,9,2,F,T,F,R,Regular Season,13:10,566732,tba,bal,AL,AL,F,12,Tropicana Field,10,0,"St. Petersburg, FL",0,0,0,Pitching Change: Colin Poche replaces Emilio Pagan.,Pitching Substitution,621363,Colin,Poche,Poche,1,1,4,4
TBA201909020,2019,9,2,F,T,F,R,Regular Season,13:10,566732,tba,bal,AL,AL,F,12,Tropicana Field,10,0,"St. Petersburg, FL",0,0,1,Mound Visit.,Game Advisory,641820,Trey,Mancini,Mancini,1,19,4,4
TBA201909020,2019,9,2,F,T,F,R,Regular Season,13:10,566732,tba,bal,AL,AL,F,12,Tropicana Field,10,1,"St. Petersburg, FL",0,0,0,Pitching Change: Dillon Tate replaces Mychal Givens.,Pitching Substitution,622253,Dillon,Tate,Tate,1,25,4,4
TBA201909020,2019,9,2,F,T,F,R,Regular Season,13:10,566732,tba,bal,AL,AL,F,12,Tropicana Field,10,1,"St. Petersburg, FL",0,0,0,Offensive Substitution: Pinch-hitter Eric Sogard replaces Matt Duffy.,Offensive Substitution,519299,Eric,Sogard,Sogard,1,26,4,4
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,1,0,"Cleveland, OH",0,0,2,Mound Visit.,Game Advisory,650391,Eloy,Jimenez,Jiménez,1,30,0,0
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,1,1,"Cleveland, OH",1,1,0,Francisco Lindor steals (20) 2nd base.,Stolen Base 2B,596019,Francisco,Lindor,Lindor,2,38,0,0
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,1,1,"Cleveland, OH",0,0,2,Mound Visit.,Game Advisory,656669,Jordan,Luplow,Luplow,1,47,0,0
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,2,1,"Cleveland, OH",2,2,2,"Francisco Lindor caught stealing 2nd base, catcher Welington Castillo to second baseman Yolmer Sanchez.",Caught Stealing 2B,596019,Francisco,Lindor,Lindor,4,32,3,0
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,3,1,"Cleveland, OH",0,0,2,Mound Visit.,Game Advisory,596019,Francisco,Lindor,Lindor,1,40,4,1
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,3,1,"Cleveland, OH",0,0,2,Pitching Change: Carson Fulmer replaces Ross Detwiler.,Pitching Substitution,608334,Carson,Fulmer,"Fulmer, C",1,41,4,1
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,4,0,"Cleveland, OH",1,2,2,Mound Visit.,Game Advisory,544725,Leury,Garcia,"García, L",4,30,4,2
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,4,1,"Cleveland, OH",0,0,2,Offensive Substitution: Pinch-hitter Jake Bauers replaces Jordan Luplow.,Offensive Substitution,641343,Jake,Bauers,Bauers,1,44,4,2
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,5,0,"Cleveland, OH",0,0,0,Jake Bauers remains in the game as the left fielder.,Defensive Switch,641343,Jake,Bauers,Bauers,1,1,6,2
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,5,1,"Cleveland, OH",0,0,2,Mound Visit.,Game Advisory,502273,Mike,Freeman,"Freeman, M",1,30,6,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,5,1,"Cleveland, OH",0,0,2,Pitching Change: Jace Fry replaces Carson Fulmer.,Pitching Substitution,605240,Jace,Fry,"Fry, J",1,31,6,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,5,1,"Cleveland, OH",1,2,2,Wild pitch by pitcher Jace Fry.   Mike Freeman to 2nd.,Wild Pitch,502273,Mike,Freeman,"Freeman, M",3,34,6,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,5,1,"Cleveland, OH",2,2,2,On-field Delay.,Game Advisory,596019,Francisco,Lindor,Lindor,5,35,6,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,5,1,"Cleveland, OH",2,2,2,White Sox manager Rick Renteria ejected by HP umpire Mark Carlson.,Ejection,121075,Unknown,Unknown,Unknown,5,36,6,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,6,0,"Cleveland, OH",0,0,0,"Defensive Substitution: Kevin Plawecki replaces catcher Roberto Perez, batting 7th, playing catcher.",Defensive Sub,608700,Kevin,Plawecki,Plawecki,1,1,6,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,6,0,"Cleveland, OH",0,0,0,Pitching Change: Tyler Clippard replaces Aaron Civale.,Pitching Substitution,461325,Tyler,Clippard,Clippard,1,2,6,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,6,0,"Cleveland, OH",0,1,2,Indians catcher Roberto Perez left the game due to an injured foot.,Injury,547379,Roberto,Perez,"Pérez, R",1,17,6,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,6,1,"Cleveland, OH",1,1,1,Yasiel Puig steals (17) 2nd base.,Stolen Base 2B,624577,Yasiel,Puig,Puig,2,40,7,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,7,0,"Cleveland, OH",0,0,0,Pitching Change: Nick Goody replaces Tyler Clippard.,Pitching Substitution,580792,Nick,Goody,Goody,1,1,7,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,7,0,"Cleveland, OH",0,0,0,Mound Visit.,Game Advisory,547989,Jose,Abreu,Abreu,1,18,7,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,7,0,"Cleveland, OH",0,0,1,Mound Visit.,Game Advisory,650391,Eloy,Jimenez,Jiménez,1,39,7,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,7,0,"Cleveland, OH",0,0,1,Pitching Change: Adam Cimber replaces Nick Goody.,Pitching Substitution,643256,Adam,Cimber,Cimber,1,40,7,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,7,1,"Cleveland, OH",0,0,0,Pitching Change: Manny Banuelos replaces Jace Fry.,Pitching Substitution,544365,Manny,Banuelos,Banuelos,1,47,7,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,7,1,"Cleveland, OH",0,0,1,Mound Visit.,Game Advisory,502273,Mike,Freeman,"Freeman, M",1,52,7,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,7,1,"Cleveland, OH",0,0,1,Mound Visit.,Game Advisory,640458,Oscar,Mercado,Mercado,1,61,8,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,8,0,"Cleveland, OH",0,0,0,"Defensive Substitution: Greg Allen replaces first baseman Carlos Santana, batting 3rd, playing left field.",Defensive Sub,656185,Greg,Allen,"Allen, G",1,1,10,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,8,0,"Cleveland, OH",0,0,0,Defensive switch from left field to first base for Jake Bauers.,Defensive Switch,641343,Jake,Bauers,Bauers,1,2,10,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,8,0,"Cleveland, OH",0,0,0,Pitching Change: Nick Wittgren replaces Adam Cimber.,Pitching Substitution,621295,Nick,Wittgren,Wittgren,1,3,10,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,8,0,"Cleveland, OH",0,0,2,Mound Visit.,Game Advisory,641313,Tim,Anderson,"Anderson, Ti",1,37,10,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,8,1,"Cleveland, OH",0,0,0,Injury Delay.,Game Advisory,608700,Kevin,Plawecki,Plawecki,1,50,10,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,8,1,"Cleveland, OH",0,0,0,Pitching Change: Josh Osich replaces Manny Banuelos.,Pitching Substitution,592612,Josh,Osich,Osich,1,51,10,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,8,1,"Cleveland, OH",2,1,0,Wild pitch by pitcher Josh Osich.   Jake Bauers to 3rd.    Franmil Reyes to 2nd.,Wild Pitch,641343,Jake,Bauers,Bauers,3,52,10,3
CLE201909020,2019,9,2,F,T,F,R,Regular Season,19:10,565384,cle,cha,AL,AL,F,5,Progressive Field,9,0,"Cleveland, OH",0,0,0,Pitching Change: Hunter Wood replaces Nick Wittgren.,Pitching Substitution,621056,Hunter,Wood,"Wood, H",1,1,11,3
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,1,1,"Los Angeles, CA",0,0,1,Mound Visit.,Game Advisory,669257,Will,Smith,"Smith, W",1,54,2,2
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,2,1,"Los Angeles, CA",0,0,2,Mound Visit.,Game Advisory,669257,Will,Smith,"Smith, W",1,47,6,2
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,2,1,"Los Angeles, CA",0,0,2,"Pitching Change: Yency Almonte replaces Peter Lambert, batting 9th, replacing pitcher Peter Lambert.",Pitching Substitution,622075,Yency,Almonte,Almonte,1,48,6,2
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,2,1,"Los Angeles, CA",1,0,2,Matt Beaty steals (4) 2nd base.,Stolen Base 2B,607461,Matt,Beaty,Beaty,1,49,6,2
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,3,1,"Los Angeles, CA",1,0,0,Wild pitch by pitcher Yency Almonte.   Gavin Lux to 3rd.,Wild Pitch,666158,Gavin,Lux,Lux,1,28,6,4
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,5,0,"Los Angeles, CA",0,0,0,Offensive Substitution: Pinch-hitter Yonder Alonso replaces Yency Almonte.,Offensive Substitution,475174,Yonder,Alonso,"Alonso, Y",1,1,10,4
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,5,0,"Los Angeles, CA",0,0,1,Injury Delay.,Game Advisory,571448,Nolan,Arenado,Arenado,1,21,10,5
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,5,0,"Los Angeles, CA",0,0,1,"Defensive Substitution: Enrique Hernandez replaces right fielder Joc Pederson, batting 1st, playing right field.",Defensive Sub,571771,Enrique,Hernandez,"Hernández, K",1,22,10,5
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,5,0,"Los Angeles, CA",0,0,2,Mound Visit.,Game Advisory,641658,Garrett,Hampson,Hampson,1,46,10,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,5,1,"Los Angeles, CA",0,0,0,"Pitching Change: James Pazos replaces Yency Almonte, batting 9th.",Pitching Substitution,572021,James,Pazos,Pazos,1,52,10,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,5,1,"Los Angeles, CA",0,0,0,Offensive Substitution: Pinch-hitter David Freese replaces Walker Buehler.,Offensive Substitution,501896,David,Freese,Freese,1,53,10,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,5,1,"Los Angeles, CA",2,2,0,On-field Delay.,Game Advisory,571771,Enrique,Hernandez,"Hernández, K",4,56,10,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,5,1,"Los Angeles, CA",2,2,0,Umpire change:  NO UMPIRE replaces  umpire Manny Gonzalez.,Umpire Substitution,433417,Unknown,Unknown,Unknown,4,57,10,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,5,1,"Los Angeles, CA",2,2,0,Umpire change:  Manny Gonzalez replaces  umpire Larry Vanover.,Umpire Substitution,484499,Unknown,Unknown,Unknown,4,58,10,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,5,1,"Los Angeles, CA",1,0,2,A.J. Pollock steals (4) 2nd base.,Stolen Base 2B,572041,A.J.,Pollock,Pollock,1,71,10,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,5,1,"Los Angeles, CA",0,0,2,Mound Visit.,Game Advisory,621035,Chris,Taylor,"Taylor, C",1,76,10,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,5,1,"Los Angeles, CA",0,0,2,"Defensive Substitution: Ryan McMahon replaces pitcher James Pazos, batting 9th, playing second base.",Defensive Sub,641857,Ryan,McMahon,McMahon,1,77,10,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,5,1,"Los Angeles, CA",0,0,2,"Pitching Change: Jesus Tinoco replaces James Pazos, batting 6th, replacing second baseman Garrett Hampson.",Pitching Substitution,622786,Jesus,Tinoco,Tinoco,1,78,10,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,6,0,"Los Angeles, CA",0,0,0,"Pitching Change: Kenta Maeda replaces Walker Buehler, batting 9th.",Pitching Substitution,628317,Kenta,Maeda,Maeda,1,1,10,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,6,1,"Los Angeles, CA",0,0,0,Mound Visit.,Game Advisory,666158,Gavin,Lux,Lux,1,26,11,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,6,1,"Los Angeles, CA",0,0,0,Pitching Change: Sam Howard replaces Jesus Tinoco.,Pitching Substitution,607572,Sam,Howard,Howard,1,27,11,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,7,0,"Los Angeles, CA",0,0,0,"Defensive Substitution: Kristopher Negron replaces shortstop Corey Seager, batting 2nd, playing shortstop.",Defensive Sub,502117,Kristopher,Negron,Negrón,1,1,14,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,7,0,"Los Angeles, CA",0,0,2,Offensive Substitution: Pinch-hitter Pat Valaika replaces Nolan Arenado.,Offensive Substitution,642162,Pat,Valaika,Valaika,1,14,14,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,7,1,"Los Angeles, CA",0,0,0,Defensive switch from second base to third base for Ryan McMahon.,Defensive Switch,641857,Ryan,McMahon,McMahon,1,21,14,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,7,1,"Los Angeles, CA",0,0,0,Defensive switch from catcher to second base for Tony Wolters.,Defensive Switch,547172,Tony,Wolters,Wolters,1,22,14,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,7,1,"Los Angeles, CA",0,0,0,"Defensive Substitution: Dom Nunez replaces pitcher Sam Howard, batting 6th, playing catcher.",Defensive Sub,624513,Dom,Nunez,Nuñez,1,23,14,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,7,1,"Los Angeles, CA",0,0,0,Pat Valaika remains in the game as the shortstop.,Defensive Switch,642162,Pat,Valaika,Valaika,1,24,14,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,7,1,"Los Angeles, CA",0,0,0,"Pitching Change: Jake McGee replaces Sam Howard, batting 1st, replacing shortstop Trevor Story.",Pitching Substitution,459429,Jake,McGee,McGee,1,25,14,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,8,0,"Los Angeles, CA",0,0,0,"Defensive Substitution: Jedd Gyorko replaces first baseman Cody Bellinger, batting 4th, playing first base.",Defensive Sub,576397,Jedd,Gyorko,Gyorko,1,1,16,6
LAN201909020,2019,9,2,F,T,F,R,Regular Season,17:10,565869,lan,col,NL,NL,F,22,Dodger Stadium,8,1,"Los Angeles, CA",0,0,0,"Pitching Change: Ian Desmond replaces Jake McGee, batting 1st, replacing pitcher Jake McGee.",Pitching Substitution,435622,Ian,Desmond,Desmond,1,26,16,7
MIL201909020,2019,9,2,F,T,F,R,Regular Season,15:10,567620,mil,hou,NL,AL,T,32,Miller Park,2,0,"Milwaukee, WI",3,1,1,Abraham Toro steals (1) 2nd base.,Stolen Base 2B,647351,Abraham,Toro,Toro,4,17,1,0
MIL201909020,2019,9,2,F,T,F,R,Regular Season,15:10,567620,mil,hou,NL,AL,T,32,Miller Park,3,0,"Milwaukee, WI",0,0,1,Mound Visit.,Game Advisory,670541,Yordan,Alvarez,Alvarez,1,33,1,1
MIL201909020,2019,9,2,F,T,F,R,Regular Season,15:10,567620,mil,hou,NL,AL,T,32,Miller Park,4,1,"Milwaukee, WI",1,2,0,Wild pitch by pitcher Gerrit Cole.   Yasmani Grandal to 2nd.,Wild Pitch,518735,Yasmani,Grandal,Grandal,4,26,1,1
MIL201909020,2019,9,2,F,T,F,R,Regular Season,15:10,567620,mil,hou,NL,AL,T,32,Miller Park,4,1,"Milwaukee, WI",1,2,0,Mound Visit.,Game Advisory,592885,Christian,Yelich,Yelich,4,27,1,1
MIL201909020,2019,9,2,F,T,F,R,Regular Season,15:10,567620,mil,hou,NL,AL,T,32,Miller Park,4,1,"Milwaukee, WI",3,2,1,Mound Visit.,Game Advisory,519058,Mike,Moustakas,Moustakas,5,31,1,1
MIL201909020,2019,9,2,F,T,F,R,Regular Season,15:10,567620,mil,hou,NL,AL,T,32,Miller Park,5,0,"Milwaukee, WI",0,0,1,Mound Visit.,Game Advisory,488726,Michael,Brantley,Brantley,1,16,1,1
MIL201909020,2019,9,2,F,T,F,R,Regular Season,15:10,567620,mil,hou,NL,AL,T,32,Miller Park,5,0,"Milwaukee, WI",0,0,1,"Pitching Change: Alex Claudio replaces Adrian Houser, batting 9th, replacing pitcher Adrian Houser.",Pitching Substitution,592222,Alex,Claudio,Claudio,1,17,1,1
MIL201909020,2019,9,2,F,T,F,R,Regular Season,15:10,567620,mil,hou,NL,AL,T,32,Miller Park,5,1,"Milwaukee, WI",0,1,1,"With Orlando Arcia batting, Cory Spangenberg advances to 2nd on a balk.",Balk,543037,Gerrit,Cole,"Cole, G",1,28,1,1
MIL201909020,2019,9,2,F,T,F,R,Regular Season,15:10,567620,mil,hou,NL,AL,T,32,Miller Park,5,1,"Milwaukee, WI",0,0,1,Offensive Substitution: Pinch-hitter Ben Gamel replaces Alex Claudio.,Offensive Substitution,592325,Ben,Gamel,Gamel,1,33,1,1
MIL201909020,2019,9,2,F,T,F,R,Regular Season,15:10,567620,mil,hou,NL,AL,T,32,Miller Park,5,1,"Milwaukee, WI",0,0,1,Mound Visit.,Game Advisory,592325,Ben,Gamel,Gamel,1,34,1,1
MIL201909020,2019,9,2,F,T,F,R,Regular Season,15:10,567620,mil,hou,NL,AL,T,32,Miller Park,6,0,"Milwaukee, WI",0,0,0,"Pitching Change: Brent Suter replaces Alex Claudio, batting 9th.",Pitching Substitution,608718,Brent,Suter,Suter,1,1,1,1
MIL201909020,2019,9,2,F,T,F,R,Regular Season,15:10,567620,mil,hou,NL,AL,T,32,Miller Park,7,0,"Milwaukee, WI",0,0,0,Offensive Substitution: Pinch-hitter Kyle Tucker replaces Gerrit Cole.,Offensive Substitution,663656,Kyle,Tucker,Tucker,1,7,1,2
MIL201909020,2019,9,2,F,T,F,R,Regular Season,15:10,567620,mil,hou,NL,AL,T,32,Miller Park,7,0,"Milwaukee, WI",0,0,0,Mound Visit.,Game Advisory,663656,Kyle,Tucker,Tucker,1,8,1,2
MIL201909020,2019,9,2,F,T,F,R,Regular Season,15:10,567620,mil,hou,NL,AL,T,32,Miller Park,7,1,"Milwaukee, WI",0,0,0,"Pitching Change: Hector Rondon replaces Gerrit Cole, batting 9th.",Pitching Substitution,444468,Hector,Rondon,Rondón,1,24,1,2
MIL201909020,2019,9,2,F,T,F,R,Regular Season,15:10,567620,mil,hou,NL,AL,T,32,Miller Park,8,0,"Milwaukee, WI",0,0,1,Mound Visit.,Game Advisory,670541,Yordan,Alvarez,Alvarez,1,15,1,2
