retro_game_id,year,month,day,st_fl,regseason_fl,playoff_fl,game_type,game_type_des,local_game_time,game_id,home_team_id,away_team_id,home_team_lg,away_team_lg,interleague_fl,park_id,park_name,inning_number,home_id,park_location,b,s,o,des,event,player_mlbid,player_first_name,player_last_name,player_box_name,pitch,event_num,home_team_runs,away_team_runs
OAK201909040,2019,9,4,F,T,F,R,Regular Season,19:07,566154,oak,ana,AL,AL,F,10,Oakland Coliseum,3,0,"Oakland, CA",1,0,1,Wild pitch by pitcher Tanner Roark.   David Fletcher to 2nd.,Wild Pitch,664058,David,Fletcher,Fletcher,1,10,1,0
OAK201909040,2019,9,4,F,T,F,R,Regular Season,19:07,566154,oak,ana,AL,AL,F,10,Oakland Coliseum,3,0,"Oakland, CA",2,1,2,Mound Visit.,Game Advisory,405395,Albert,Pujols,Pujols,3,20,1,0
OAK201909040,2019,9,4,F,T,F,R,Regular Season,19:07,566154,oak,ana,AL,AL,F,10,Oakland Coliseum,4,1,"Oakland, CA",0,0,1,Mound Visit.,Game Advisory,592192,Mark,Canha,Canha,1,23,1,0
OAK201909040,2019,9,4,F,T,F,R,Regular Season,19:07,566154,oak,ana,AL,AL,F,10,Oakland Coliseum,4,1,"Oakland, CA",0,0,1,Pitching Change: Jake Jewell replaces Patrick Sandoval.,Pitching Substitution,657228,Jake,Jewell,Jewell,1,24,1,0
OAK201909040,2019,9,4,F,T,F,R,Regular Season,19:07,566154,oak,ana,AL,AL,F,10,Oakland Coliseum,5,1,"Oakland, CA",0,0,2,Mound Visit.,Game Advisory,592192,Mark,Canha,Canha,1,34,4,0
OAK201909040,2019,9,4,F,T,F,R,Regular Season,19:07,566154,oak,ana,AL,AL,F,10,Oakland Coliseum,6,1,"Oakland, CA",0,0,0,Pitching Change: Trevor Cahill replaces Jake Jewell.,Pitching Substitution,502239,Trevor,Cahill,Cahill,1,19,4,0
OAK201909040,2019,9,4,F,T,F,R,Regular Season,19:07,566154,oak,ana,AL,AL,F,10,Oakland Coliseum,6,1,"Oakland, CA",0,0,1,Offensive Substitution: Pinch-hitter Robbie Grossman replaces Chad Pinder.,Offensive Substitution,543257,Robbie,Grossman,Grossman,1,22,4,0
OAK201909040,2019,9,4,F,T,F,R,Regular Season,19:07,566154,oak,ana,AL,AL,F,10,Oakland Coliseum,7,0,"Oakland, CA",0,0,0,Robbie Grossman remains in the game as the right fielder.,Defensive Switch,543257,Robbie,Grossman,Grossman,1,1,4,0
OAK201909040,2019,9,4,F,T,F,R,Regular Season,19:07,566154,oak,ana,AL,AL,F,10,Oakland Coliseum,7,0,"Oakland, CA",0,0,2,Mound Visit.,Game Advisory,545361,Mike,Trout,Trout,1,17,4,0
OAK201909040,2019,9,4,F,T,F,R,Regular Season,19:07,566154,oak,ana,AL,AL,F,10,Oakland Coliseum,7,0,"Oakland, CA",0,0,2,Pitching Change: Yusmeiro Petit replaces Tanner Roark.,Pitching Substitution,433589,Yusmeiro,Petit,Petit,1,18,4,0
OAK201909040,2019,9,4,F,T,F,R,Regular Season,19:07,566154,oak,ana,AL,AL,F,10,Oakland Coliseum,8,0,"Oakland, CA",0,0,0,Pitching Change: Joakim Soria replaces Yusmeiro Petit.,Pitching Substitution,465657,Joakim,Soria,Soria,1,1,4,0
OAK201909040,2019,9,4,F,T,F,R,Regular Season,19:07,566154,oak,ana,AL,AL,F,10,Oakland Coliseum,8,1,"Oakland, CA",0,0,1,Mound Visit.,Game Advisory,501981,Khris,Davis,"Davis, K",1,26,4,0
OAK201909040,2019,9,4,F,T,F,R,Regular Season,19:07,566154,oak,ana,AL,AL,F,10,Oakland Coliseum,9,0,"Oakland, CA",0,0,0,Pitching Change: Liam Hendriks replaces Joakim Soria.,Pitching Substitution,521230,Liam,Hendriks,Hendriks,1,1,4,0
OAK201909040,2019,9,4,F,T,F,R,Regular Season,19:07,566154,oak,ana,AL,AL,F,10,Oakland Coliseum,9,0,"Oakland, CA",0,0,2,Offensive Substitution: Pinch-hitter Jared Walsh replaces Matt Thaiss.,Offensive Substitution,665120,Jared,Walsh,Walsh,1,11,4,0
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,2,0,"Cleveland, OH",0,0,2,Mound Visit.,Game Advisory,544725,Leury,Garcia,"García, L",1,41,1,2
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,3,1,"Cleveland, OH",0,0,1,Mound Visit.,Game Advisory,543401,Jason,Kipnis,Kipnis,1,41,3,2
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,4,1,"Cleveland, OH",0,0,2,Mound Visit.,Game Advisory,640458,Oscar,Mercado,Mercado,1,25,3,2
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,5,1,"Cleveland, OH",0,0,1,Mound Visit.,Game Advisory,547379,Roberto,Perez,"Pérez, R",1,45,6,2
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,5,1,"Cleveland, OH",0,0,1,Pitching Change: Jimmy Cordero replaces Ivan Nova.,Pitching Substitution,622772,Jimmy,Cordero,"Cordero, J",1,46,6,2
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,5,1,"Cleveland, OH",1,0,1,Jake Bauers steals (3) 2nd base.,Stolen Base 2B,641343,Jake,Bauers,Bauers,1,47,6,2
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,7,1,"Cleveland, OH",0,0,0,Pitching Change: Josh Osich replaces Jimmy Cordero.,Pitching Substitution,592612,Josh,Osich,Osich,1,23,6,2
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,7,1,"Cleveland, OH",0,0,1,Offensive Substitution: Pinch-hitter Jordan Luplow replaces Jake Bauers.,Offensive Substitution,656669,Jordan,Luplow,Luplow,1,28,6,2
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,7,1,"Cleveland, OH",3,1,1,Mound Visit.,Game Advisory,656669,Jordan,Luplow,Luplow,4,29,6,2
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,7,1,"Cleveland, OH",0,0,1,Mound Visit.,Game Advisory,547379,Roberto,Perez,"Pérez, R",1,34,6,2
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,7,1,"Cleveland, OH",0,0,1,Pitching Change: Kelvin Herrera replaces Josh Osich.,Pitching Substitution,516969,Kelvin,Herrera,"Herrera, K",1,35,6,2
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,7,1,"Cleveland, OH",2,2,1,Wild pitch by pitcher Kelvin Herrera.   Franmil Reyes to 3rd.    Jordan Luplow to 2nd.,Wild Pitch,614177,Franmil,Reyes,"Reyes, F",6,36,6,2
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,7,1,"Cleveland, OH",2,2,1,Mound Visit.,Game Advisory,547379,Roberto,Perez,"Pérez, R",6,37,6,2
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,8,0,"Cleveland, OH",0,0,0,Jordan Luplow remains in the game as the left fielder.,Defensive Switch,656669,Jordan,Luplow,Luplow,1,1,8,2
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,8,0,"Cleveland, OH",0,0,0,Pitching Change: Nick Goody replaces Shane Bieber.,Pitching Substitution,580792,Nick,Goody,Goody,1,2,8,2
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,8,0,"Cleveland, OH",0,0,0,Mound Visit.,Game Advisory,660162,Yoan,Moncada,Moncada,1,21,8,4
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,8,0,"Cleveland, OH",0,0,0,Mound Visit.,Game Advisory,543510,James,McCann,"McCann, J",1,28,8,4
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,8,0,"Cleveland, OH",0,0,0,Pitching Change: Tyler Clippard replaces Nick Goody.,Pitching Substitution,461325,Tyler,Clippard,Clippard,1,29,8,4
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,8,1,"Cleveland, OH",0,0,0,Defensive switch from center field to right field for Leury Garcia.,Defensive Switch,544725,Leury,Garcia,"García, L",1,60,8,4
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,8,1,"Cleveland, OH",0,0,0,"Defensive Substitution: Adam Engel replaces right fielder Daniel Palka, batting 7th, playing center field.",Defensive Sub,641553,Adam,Engel,Engel,1,61,8,4
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,8,1,"Cleveland, OH",0,0,0,Pitching Change: Hector Santiago replaces Kelvin Herrera.,Pitching Substitution,502327,Hector,Santiago,Santiago,1,62,8,4
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,8,1,"Cleveland, OH",1,0,2,"Oscar Mercado steals (13) 2nd base.   Oscar Mercado to 3rd.  Oscar Mercado advances to 3rd, on a throwing error by catcher James McCann.",Stolen Base 2B,640458,Oscar,Mercado,Mercado,1,71,8,4
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,9,0,"Cleveland, OH",0,0,0,Pitching Change: Brad Hand replaces Tyler Clippard.,Pitching Substitution,543272,Brad,Hand,Hand,1,1,8,4
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,9,0,"Cleveland, OH",0,0,0,Offensive Substitution: Pinch-hitter Danny Mendick replaces Zack Collins.,Offensive Substitution,664901,Danny,Mendick,Mendick,1,2,8,4
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,9,0,"Cleveland, OH",0,0,1,Mound Visit.,Game Advisory,543510,James,McCann,"McCann, J",1,35,8,6
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,9,0,"Cleveland, OH",0,0,1,Mound Visit.,Game Advisory,650391,Eloy,Jimenez,Jiménez,1,45,8,6
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,9,0,"Cleveland, OH",0,0,1,Pitching Change: Nick Wittgren replaces Brad Hand.,Pitching Substitution,621295,Nick,Wittgren,Wittgren,1,46,8,6
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,9,0,"Cleveland, OH",0,0,2,Offensive Substitution: Pinch-hitter Ryan Goins replaces Adam Engel.,Offensive Substitution,572365,Ryan,Goins,Goins,1,57,8,6
CLE201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565386,cle,cha,AL,AL,F,5,Progressive Field,9,0,"Cleveland, OH",2,2,2,Mound Visit.,Game Advisory,572365,Ryan,Goins,Goins,6,58,8,6
LAN201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565871,lan,col,NL,NL,F,22,Dodger Stadium,3,1,"Los Angeles, CA",0,0,1,Mound Visit.,Game Advisory,607461,Matt,Beaty,Beaty,1,40,4,0
LAN201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565871,lan,col,NL,NL,F,22,Dodger Stadium,4,0,"Los Angeles, CA",0,0,2,Offensive Substitution: Pinch-hitter Josh Fuentes replaces Antonio Senzatela.,Offensive Substitution,658069,Josh,Fuentes,Fuentes,1,48,5,2
LAN201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565871,lan,col,NL,NL,F,22,Dodger Stadium,4,0,"Los Angeles, CA",0,0,2,Mound Visit.,Game Advisory,658069,Josh,Fuentes,Fuentes,1,49,5,2
LAN201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565871,lan,col,NL,NL,F,22,Dodger Stadium,4,1,"Los Angeles, CA",0,0,0,"Pitching Change: Wes Parsons replaces Antonio Senzatela, batting 9th.",Pitching Substitution,641149,Wes,Parsons,Parsons,1,54,5,2
LAN201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565871,lan,col,NL,NL,F,22,Dodger Stadium,5,0,"Los Angeles, CA",0,0,1,Mound Visit.,Game Advisory,641857,Ryan,McMahon,McMahon,1,30,7,3
LAN201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565871,lan,col,NL,NL,F,22,Dodger Stadium,5,0,"Los Angeles, CA",0,0,1,"Pitching Change: Adam Kolarek replaces Hyun-Jin Ryu, batting 9th, replacing pitcher Hyun-Jin Ryu.",Pitching Substitution,592473,Adam,Kolarek,Kolarek,1,31,7,3
LAN201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565871,lan,col,NL,NL,F,22,Dodger Stadium,5,1,"Los Angeles, CA",2,0,0,Mound Visit.,Game Advisory,641355,Cody,Bellinger,Bellinger,2,47,7,3
LAN201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565871,lan,col,NL,NL,F,22,Dodger Stadium,6,0,"Los Angeles, CA",0,0,0,"Pitching Change: Ross Stripling replaces Adam Kolarek, batting 9th, replacing pitcher Adam Kolarek.",Pitching Substitution,548389,Ross,Stripling,Stripling,1,1,7,3
LAN201909040,2019,9,4,F,T,F,R,Regular Season,19:10,565871,lan,col,NL,NL,F,22,Dodger Stadium,6,0,"Los Angeles, CA",1,2,0,Garrett Hampson steals (8) 2nd base.,Stolen Base 2B,641658,Garrett,Hampson,Hampson,3,12,7,3
