retro_game_id,id,first,last,position,num,team_id,team_name
NYN201909120,117950,Torey,Lovullo,manager,17,ARI,Arizona Diamondbacks
NYN201909120,119655,Jerry,Narron,bench_coach,12,ARI,Arizona Diamondbacks
NYN201909120,112491,Darnell,Coles,hitting_coach,11,ARI,Arizona Diamondbacks
NYN201909120,400134,Eric,Hinske,assistant_hitting_coach,77,ARI,Arizona Diamondbacks
NYN201909120,111807,Mike,Butcher,pitching_coach,23,ARI,Arizona Diamondbacks
NYN201909120,118763,Dave,McKay,first_base_coach,39,ARI,Arizona Diamondbacks
NYN201909120,120418,Tony,Perezchica,third_base_coach,3,ARI,Arizona Diamondbacks
NYN201909120,114097,Mike,Fetters,bullpen_coach,43,ARI,Arizona Diamondbacks
NYN201909120,425631,Robby,Hammock,quality_control/catching_coach,7,ARI,Arizona Diamondbacks
NYN201909120,468222,Luis,Urueta,coach,60,ARI,Arizona Diamondbacks
NYN201909120,576788,Dan,Butler,bullpen_catcher,Unknown,ARI,Arizona Diamondbacks
NYN201909120,279827,Humberto,Quintero,bullpen_catcher,84,ARI,Arizona Diamondbacks
NYN201909120,453268,Daniel,Bard,special_assistant,Unknown,ARI,Arizona Diamondbacks
NYN201909120,678771,Shawn,Marette,senior_baseball_advisor,Unknown,ARI,Arizona Diamondbacks
NYN201909120,444041,Gil,Velazquez,infield_coordinator,Unknown,ARI,Arizona Diamondbacks
NYN201909120,209068,Mickey,Callaway,manager,36,NYM,New York Mets
NYN201909120,427427,Jim,Riggleman,bench_coach,50,NYM,New York Mets
NYN201909120,113099,Chili,Davis,hitting_coach,54,NYM,New York Mets
NYN201909120,121017,Phil,Regan,interim_pitching_coach,58,NYM,New York Mets
NYN201909120,567160,Tom,Slater,assistant_hitting_coach,56,NYM,New York Mets
NYN201909120,435618,Jeremy,Accardo,pitching_coach,60,NYM,New York Mets
NYN201909120,427468,Glenn,Sherlock,first_base_coach,53,NYM,New York Mets
NYN201909120,113387,Gary,Disarcina,third_base_coach,10,NYM,New York Mets
NYN201909120,111191,Ricky,Bones,interim_bullpen_coach,25,NYM,New York Mets
NYN201909120,467588,Luis,Rojas,quality_control_coach,60,NYM,New York Mets
NYN201909120,430002,Eric,Langill,bullpen_catcher,78,NYM,New York Mets
NYN201909120,534948,Dave,Racaniello,bullpen_catcher,57,NYM,New York Mets
NYN201909120,431151,David,Wright,special_advisor,Unknown,NYM,New York Mets
PHI201909120,492535,Brian,Snitker,manager,43,ATL,Atlanta Braves
PHI201909120,124054,Walt,Weiss,bench_coach,4,ATL,Atlanta Braves
PHI201909120,121983,Kevin,Seitzer,hitting_coach,28,ATL,Atlanta Braves
PHI201909120,494165,Jose,Castro,assistant_hitting_coach,59,ATL,Atlanta Braves
PHI201909120,492899,Rick,Kranitz,pitching_coach,39,ATL,Atlanta Braves
PHI201909120,124695,Eric,Young,first_base_coach,2,ATL,Atlanta Braves
PHI201909120,123965,Ron,Washington,third_base_coach,37,ATL,Atlanta Braves
PHI201909120,474602,Marty,Reed,bullpen_coach,34,ATL,Atlanta Braves
PHI201909120,686518,Jimmy,Leo,bullpen_catcher,97,ATL,Atlanta Braves
PHI201909120,470920,Jose,Yepez,bullpen_catcher,99,ATL,Atlanta Braves
PHI201909120,114031,Sal,Fasano,catching_coach,57,ATL,Atlanta Braves
PHI201909120,137002,Gabe,Kapler,manager,19,PHI,Philadelphia Phillies
PHI201909120,479080,Rob,Thomson,bench_coach,59,PHI,Philadelphia Phillies
PHI201909120,118261,Charlie,Manuel,hitting_coach,41,PHI,Philadelphia Phillies
PHI201909120,463313,Pedro,Guerrero,assistant_hitting_coach,60,PHI,Philadelphia Phillies
PHI201909120,459314,Chris,Young,pitching_coach,45,PHI,Philadelphia Phillies
PHI201909120,150326,David,Lundquist,assistant_pitching_coach,57,PHI,Philadelphia Phillies
PHI201909120,150130,Dusty,Wathan,third_base_coach,62,PHI,Philadelphia Phillies
PHI201909120,114992,Jim,Gott,bullpen_coach,35,PHI,Philadelphia Phillies
PHI201909120,679012,Craig,Driver,bullpen_catcher,81,PHI,Philadelphia Phillies
PHI201909120,595433,Bob,Stumpo,bullpen_catcher,82,PHI,Philadelphia Phillies
PHI201909120,446111,Paco,Figueroa,first_base_coach,38,PHI,Philadelphia Phillies
PHI201909120,433638,Bobby,Dickerson,infield_coordinator,39,PHI,Philadelphia Phillies
TOR201909120,133321,Alex,Cora,manager,20,BOS,Boston Red Sox
TOR201909120,116377,Tim,Hyers,hitting_coach,51,BOS,Boston Red Sox
TOR201909120,406723,Andy,Barkett,assistant_hitting_coach,58,BOS,Boston Red Sox
TOR201909120,427298,Dana,LeVangie,pitching_coach,60,BOS,Boston Red Sox
TOR201909120,446454,Brian,Bannister,assistant_pitching_coach,86,BOS,Boston Red Sox
TOR201909120,114961,Tom,Goodwin,first_base_coach,82,BOS,Boston Red Sox
TOR201909120,136866,Carlos,Febles,third_base_coach,52,BOS,Boston Red Sox
TOR201909120,121373,Ron,Roenicke,bench_coach,30,BOS,Boston Red Sox
TOR201909120,459643,Craig,Bjornson,bullpen_coach,53,BOS,Boston Red Sox
TOR201909120,407496,Ramon,Vazquez,coach,84,BOS,Boston Red Sox
TOR201909120,463799,Mani,Martinez,bullpen_catcher,88,BOS,Boston Red Sox
TOR201909120,119271,Charlie,Montoyo,manager,25,TOR,Toronto Blue Jays
TOR201909120,116256,Dave,Hudgens,bench_coach,39,TOR,Toronto Blue Jays
TOR201909120,446170,Guillermo,Martinez,hitting_coach,18,TOR,Toronto Blue Jays
TOR201909120,123839,Pete,Walker,pitching_coach,40,TOR,Toronto Blue Jays
