retro_game_id,id,first,last,position,num,team_id,team_name
WAS201909130,492535,Brian,Snitker,manager,43,ATL,Atlanta Braves
WAS201909130,124054,Walt,Weiss,bench_coach,4,ATL,Atlanta Braves
WAS201909130,121983,Kevin,Seitzer,hitting_coach,28,ATL,Atlanta Braves
WAS201909130,494165,Jose,Castro,assistant_hitting_coach,59,ATL,Atlanta Braves
WAS201909130,492899,Rick,Kranitz,pitching_coach,39,ATL,Atlanta Braves
WAS201909130,124695,Eric,Young,first_base_coach,2,ATL,Atlanta Braves
WAS201909130,123965,Ron,Washington,third_base_coach,37,ATL,Atlanta Braves
WAS201909130,474602,Marty,Reed,bullpen_coach,34,ATL,Atlanta Braves
WAS201909130,686518,Jimmy,Leo,bullpen_catcher,97,ATL,Atlanta Braves
WAS201909130,470920,Jose,Yepez,bullpen_catcher,99,ATL,Atlanta Braves
WAS201909130,114031,Sal,Fasano,catching_coach,57,ATL,Atlanta Braves
WAS201909130,118363,Dave,Martinez,manager,4,WSH,Washington Nationals
WAS201909130,115330,Chip,Hale,bench_coach,12,WSH,Washington Nationals
WAS201909130,438989,Kevin,Long,hitting_coach,54,WSH,Washington Nationals
WAS201909130,434338,Joe,Dillon,assistant_hitting_coach,25,WSH,Washington Nationals
WAS201909130,118950,Paul,Menhart,pitching_coach,Unknown,WSH,Washington Nationals
WAS201909130,111148,Tim,Bogar,first_base_coach,24,WSH,Washington Nationals
WAS201909130,133726,Bob,Henley,third_base_coach,14,WSH,Washington Nationals
WAS201909130,111072,Henry,Blanco,bullpen_coach,35,WSH,Washington Nationals
DET201909130,492493,Brandon,Hyde,manager,18,BAL,Baltimore Orioles
DET201909130,408201,Howie,Clark,assistant_hitting_coach,88,BAL,Baltimore Orioles
DET201909130,492479,Tim,Cossins,field_coordinator,34,BAL,Baltimore Orioles
DET201909130,115825,Jose,Hernandez,major_league_coach,27,BAL,Baltimore Orioles
DET201909130,534229,Don,Long,hitting_coach,30,BAL,Baltimore Orioles
DET201909130,111492,Doug,Brocail,pitching_coach,26,BAL,Baltimore Orioles
DET201909130,492469,Arnie,Beyeler,first_base_coach,13,BAL,Baltimore Orioles
DET201909130,443110,Jose David,Flores,third_base_coach,11,BAL,Baltimore Orioles
DET201909130,123955,John,Wasdin,bullpen_coach,47,BAL,Baltimore Orioles
DET201909130,458031,Dustin,Hughes,bullpen_catcher,86,BAL,Baltimore Orioles
DET201909130,114599,Ron,Gardenhire,manager,15,DET,Detroit Tigers
DET201909130,427302,Steve,Liddle,bench_coach,43,DET,Detroit Tigers
DET201909130,118576,Lloyd,McClendon,hitting_coach,20,DET,Detroit Tigers
DET201909130,112337,Phil,Clark,assistant_hitting_coach,59,DET,Detroit Tigers
DET201909130,110251,Rick,Anderson,pitching_coach,4,DET,Detroit Tigers
DET201909130,421124,Ramon,Santiago,first_base_coach,39,DET,Detroit Tigers
DET201909130,112320,Dave,Clark,third_base_coach,25,DET,Detroit Tigers
DET201909130,120551,Jeff,Pico,bullpen_coach,53,DET,Detroit Tigers
DET201909130,492705,Joe,Vavra,quality_control_coach,52,DET,Detroit Tigers
DET201909130,691930,Jeremy,Carroll,bullpen_catcher,98,DET,Detroit Tigers
DET201909130,623925,Tim,Remes,bullpen_catcher,99,DET,Detroit Tigers
SEA201909130,121075,Rick,Renteria,manager,36,CWS,Chicago White Sox
SEA201909130,136607,Joe,McEwing,bench_coach,47,CWS,Chicago White Sox
SEA201909130,122771,Todd,Steverson,hitting_coach,31,CWS,Chicago White Sox
SEA201909130,533331,Greg,Sparks,assistant_hitting_coach,26,CWS,Chicago White Sox
SEA201909130,112653,Don,Cooper,pitching_coach,99,CWS,Chicago White Sox
SEA201909130,492931,Curt,Hasler,assistant_pitching_coach,29,CWS,Chicago White Sox
SEA201909130,111257,Daryl,Boston,first_base_coach,8,CWS,Chicago White Sox
SEA201909130,111973,Nick,Capra,third_base_coach,12,CWS,Chicago White Sox
