retro_game_id,id,first,last,position,num,team_id,team_name
TEX201909260,133321,Alex,Cora,manager,20,BOS,Boston Red Sox
TEX201909260,116377,Tim,Hyers,hitting_coach,51,BOS,Boston Red Sox
TEX201909260,406723,Andy,Barkett,assistant_hitting_coach,58,BOS,Boston Red Sox
TEX201909260,427298,Dana,LeVangie,pitching_coach,60,BOS,Boston Red Sox
TEX201909260,446454,Brian,Bannister,assistant_pitching_coach,86,BOS,Boston Red Sox
TEX201909260,114961,Tom,Goodwin,first_base_coach,82,BOS,Boston Red Sox
TEX201909260,136866,Carlos,Febles,third_base_coach,52,BOS,Boston Red Sox
TEX201909260,121373,Ron,Roenicke,bench_coach,30,BOS,Boston Red Sox
TEX201909260,459643,Craig,Bjornson,bullpen_coach,53,BOS,Boston Red Sox
TEX201909260,407496,Ramon,Vazquez,coach,84,BOS,Boston Red Sox
TEX201909260,463799,Mani,Martinez,bullpen_catcher,88,BOS,Boston Red Sox
TEX201909260,218595,Chris,Woodward,manager,8,TEX,Texas Rangers
TEX201909260,123798,Don,Wakamatsu,bench_coach,22,TEX,Texas Rangers
TEX201909260,120077,Luis,Ortiz,hitting_coach,18,TEX,Texas Rangers
TEX201909260,450825,Callix,Crabbe,assistant_hitting_coach,61,TEX,Texas Rangers
TEX201909260,468007,Julio,Rangel,pitching_coach,47,TEX,Texas Rangers
TEX201909260,136582,Hector,Ortiz,first_base_coach,4,TEX,Texas Rangers
TEX201909260,433639,Tony,Beasley,third_base_coach,37,TEX,Texas Rangers
TEX201909260,599909,Oscar,Marin,bullpen_coach,58,TEX,Texas Rangers
TEX201909260,601612,Josh,Frasier,bullpen_catcher,66,TEX,Texas Rangers
TEX201909260,461344,Jayce,Tingler,field_coordinator,32,TEX,Texas Rangers
PIT201909260,427309,Joe,Maddon,manager,70,CHC,Chicago Cubs
PIT201909260,117928,Mark,Loretta,bench_coach,19,CHC,Chicago Cubs
PIT201909260,459415,Tommy,Hottovy,pitching_coach,68,CHC,Chicago Cubs
PIT201909260,437676,Anthony,Iapoce,hitting_coach,43,CHC,Chicago Cubs
PIT201909260,212356,Terrmel,Sledge,assistant_hitting_coach,1,CHC,Chicago Cubs
PIT201909260,461416,Will,Venable,first_base_coach,99,CHC,Chicago Cubs
PIT201909260,427047,Brian,Butterfield,third_base_coach,55,CHC,Chicago Cubs
PIT201909260,459635,Mike,Borzello,catching_coach,58,CHC,Chicago Cubs
PIT201909260,506427,Lester,Strode,bullpen_coach,0,CHC,Chicago Cubs
PIT201909260,595344,Chad,Noble,bullpen_catcher,95,CHC,Chicago Cubs
PIT201909260,456121,Chris,Denorfia,quality_control_coach,76,CHC,Chicago Cubs
PIT201909260,150322,Mark,Johnson,catching_coach,Unknown,CHC,Chicago Cubs
PIT201909260,116346,Clint,Hurdle,manager,13,PIT,Pittsburgh Pirates
PIT201909260,120771,Tom,Prince,bench_coach,14,PIT,Pittsburgh Pirates
PIT201909260,492915,Rick,Eckstein,hitting_coach,41,PIT,Pittsburgh Pirates
PIT201909260,112901,Jacob,Cruz,assistant_hitting_coach,81,PIT,Pittsburgh Pirates
PIT201909260,121956,Ray,Searage,pitching_coach,54,PIT,Pittsburgh Pirates
PIT201909260,445593,Justin,Meccage,assistant_pitching_coach,87,PIT,Pittsburgh Pirates
PIT201909260,110638,Kimera,Bartee,first_base_coach,18,PIT,Pittsburgh Pirates
PIT201909260,112664,Joey,Cora,third_base_coach,28,PIT,Pittsburgh Pirates
PIT201909260,427436,Euclides,Rojas,bullpen_coach,56,PIT,Pittsburgh Pirates
PIT201909260,492913,Dave,Jauss,coach,85,PIT,Pittsburgh Pirates
PIT201909260,548089,Jordan,Comadena,bullpen_catcher,89,PIT,Pittsburgh Pirates
PIT201909260,534932,Heberto,Andrade,assistant_coach,86,PIT,Pittsburgh Pirates
CHA201909260,114378,Terry,Francona,manager,77,CLE,Cleveland Indians
CHA201909260,119149,Brad,Mills,bench_coach,0,CLE,Cleveland Indians
CHA201909260,123628,Ty,Van Burkleo,hitting_coach,29,CLE,Cleveland Indians
CHA201909260,121367,Victor,Rodriguez,assistant_hitting_coach,60,CLE,Cleveland Indians
CHA201909260,124356,Carl,Willis,pitching_coach,51,CLE,Cleveland Indians
CHA201909260,110184,Sandy,Alomar,first_base_coach,15,CLE,Cleveland Indians
CHA201909260,492531,Mike,Sarbaugh,third_base_coach,16,CLE,Cleveland Indians
CHA201909260,425786,Scott,Atchison,bullpen_coach,88,CLE,Cleveland Indians
CHA201909260,425789,Brian,Sweeney,major_league_coach,85,CLE,Cleveland Indians
CHA201909260,440924,Armando,Camacaro,bullpen_catcher,64,CLE,Cleveland Indians
CHA201909260,607671,Ricky,Pacione,bullpen_catcher,82,CLE,Cleveland Indians
CHA201909260,121075,Rick,Renteria,manager,36,CWS,Chicago White Sox
CHA201909260,136607,Joe,McEwing,bench_coach,47,CWS,Chicago White Sox
CHA201909260,122771,Todd,Steverson,hitting_coach,31,CWS,Chicago White Sox
CHA201909260,533331,Greg,Sparks,assistant_hitting_coach,26,CWS,Chicago White Sox
CHA201909260,112653,Don,Cooper,pitching_coach,99,CWS,Chicago White Sox
CHA201909260,492931,Curt,Hasler,assistant_pitching_coach,29,CWS,Chicago White Sox
CHA201909260,111257,Daryl,Boston,first_base_coach,8,CWS,Chicago White Sox
CHA201909260,111973,Nick,Capra,third_base_coach,12,CWS,Chicago White Sox
SFN201909260,111034,Bud,Black,manager,10,COL,Colorado Rockies
SFN201909260,133226,Mike,Redmond,bench_coach,11,COL,Colorado Rockies
SFN201909260,118132,Dave,Magadan,hitting_coach,16,COL,Colorado Rockies
SFN201909260,434625,Jeff,Salazar,assistant_hitting_coach,41,COL,Colorado Rockies
SFN201909260,114339,Steve,Foster,pitching_coach,36,COL,Colorado Rockies
SFN201909260,492488,Ronnie,Gideon,first_base_coach,53,COL,Colorado Rockies
SFN201909260,112469,Stu,Cole,third_base_coach,39,COL,Colorado Rockies
SFN201909260,116100,Darren,Holmes,bullpen_coach,40,COL,Colorado Rockies
SFN201909260,677866,Kyle,Cunningham,bullpen_catcher,75,COL,Colorado Rockies
