retro_game_id,year,month,day,st_fl,regseason_fl,playoff_fl,game_type,game_type_des,local_game_time,game_id,home_team_id,away_team_id,home_team_lg,away_team_lg,interleague_fl,park_id,park_name,inning_number,home_id,park_location,b,s,o,des,event,player_mlbid,player_first_name,player_last_name,player_box_name,pitch,event_num,home_team_runs,away_team_runs
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,1,1,"Chicago, IL",0,0,0,Mound Visit.,Game Advisory,650391,Eloy,Jimenez,Jiménez,1,29,1,0
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,1,1,"Chicago, IL",0,0,0,Injury Delay.,Game Advisory,650391,Eloy,Jimenez,Jiménez,1,30,1,0
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,5,1,"Chicago, IL",0,0,0,"Defensive Substitution: Brian Goodwin replaces center fielder Mike Trout, batting 2nd, playing center field.",Defensive Sub,571718,Brian,Goodwin,Goodwin,1,33,2,1
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,5,1,"Chicago, IL",0,0,1,Mound Visit.,Game Advisory,650391,Eloy,Jimenez,Jiménez,1,43,4,1
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,5,1,"Chicago, IL",0,0,1,Pitching Change: Keynan Middleton replaces Dillon Peters.,Pitching Substitution,641871,Keynan,Middleton,Middleton,1,44,4,1
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,5,1,"Chicago, IL",1,1,1,Wild pitch by pitcher Keynan Middleton.   Jose Abreu to 2nd.,Wild Pitch,547989,Jose,Abreu,Abreu,2,45,4,1
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,6,0,"Chicago, IL",0,0,0,Angels center fielder Mike Trout left the game due to an injured foot.,Injury,545361,Mike,Trout,Trout,1,1,4,1
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,6,1,"Chicago, IL",0,0,0,Pitching Change: Jose Rodriguez replaces Keynan Middleton.,Pitching Substitution,642578,Jose,Rodriguez,"Rodriguez, J",1,15,4,1
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,7,0,"Chicago, IL",0,0,1,Mound Visit.,Game Advisory,592743,Andrelton,Simmons,Simmons,1,17,4,1
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,8,0,"Chicago, IL",0,0,0,Pitching Change: Aaron Bummer replaces Lucas Giolito.,Pitching Substitution,607481,Aaron,Bummer,Bummer,1,1,4,2
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,8,0,"Chicago, IL",0,0,1,Offensive Substitution: Pinch-hitter Taylor Ward replaces Anthony Bemboom.,Offensive Substitution,621493,Taylor,Ward,Ward,1,7,4,2
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,8,0,"Chicago, IL",1,0,1,Mound Visit.,Game Advisory,664058,David,Fletcher,Fletcher,1,15,4,2
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,8,0,"Chicago, IL",1,0,2,Mound Visit.,Game Advisory,594777,Kole,Calhoun,"Calhoun, K",1,30,4,4
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,8,1,"Chicago, IL",0,0,0,"Defensive Substitution: Kevan Smith replaces  Taylor Ward, batting 9th, playing catcher.",Defensive Sub,607345,Kevan,Smith,"Smith, K",1,44,4,4
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,8,1,"Chicago, IL",0,0,0,Pitching Change: Hansel Robles replaces Jose Rodriguez.,Pitching Substitution,570663,Hansel,Robles,Robles,1,45,4,4
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,9,0,"Chicago, IL",0,0,0,Pitching Change: Alex Colome replaces Aaron Bummer.,Pitching Substitution,517008,Alex,Colome,Colomé,1,1,4,4
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,9,1,"Chicago, IL",0,0,0,"Defensive Substitution: Michael Hermosillo replaces left fielder Justin Upton, batting 4th, playing left field.",Defensive Sub,641684,Michael,Hermosillo,Hermosillo,1,25,4,5
CHA201909060,2019,9,6,F,T,F,R,Regular Season,19:10,567332,cha,ana,AL,AL,F,4,Guaranteed Rate Field,9,1,"Chicago, IL",0,0,2,Offensive Substitution: Pinch-hitter Daniel Palka replaces Ryan Cordell.,Offensive Substitution,594953,Daniel,Palka,Palka,1,30,4,5
