retro_game_id,id,first,last,position,num,team_id,team_name
OAK201909050,110385,Brad,Ausmus,manager,12,LAA,Los Angeles Angels
OAK201909050,150331,Josh,Paul,bench_coach,88,LAA,Los Angeles Angels
OAK201909050,430598,Jeremy,Reed,hitting_coach,77,LAA,Los Angeles Angels
OAK201909050,122541,Paul,Sorrento,assistant_hitting_coach,55,LAA,Los Angeles Angels
OAK201909050,279564,Shawn,Wooten,assistant_hitting_coach,76,LAA,Los Angeles Angels
OAK201909050,534449,Doug,White,pitching_coach,74,LAA,Los Angeles Angels
OAK201909050,440351,Jesus,Feliciano,first_base_coach,62,LAA,Los Angeles Angels
OAK201909050,114545,Mike,Gallego,third_base_coach,86,LAA,Los Angeles Angels
OAK201909050,457732,Andrew,Bailey,bullpen_coach,68,LAA,Los Angeles Angels
OAK201909050,150040,Jose,Molina,catching_coach,82,LAA,Los Angeles Angels
OAK201909050,531341,Matt,Martin,coach,80,LAA,Los Angeles Angels
OAK201909050,118942,Bob,Melvin,manager,6,OAK,Oakland Athletics
OAK201909050,134342,Ryan,Christenson,bench_coach,29,OAK,Oakland Athletics
OAK201909050,470252,Darren,Bush,hitting_coach,51,OAK,Oakland Athletics
OAK201909050,110119,Mike,Aldrete,assistant_hitting_coach,17,OAK,Oakland Athletics
OAK201909050,491913,Scott,Emerson,pitching_coach,14,OAK,Oakland Athletics
OAK201909050,120349,Al,Pedrique,first_base_coach,41,OAK,Oakland Athletics
OAK201909050,124326,Matt,Williams,third_base_coach,4,OAK,Oakland Athletics
OAK201909050,116534,Marcus,Jensen,bullpen_coach,59,OAK,Oakland Athletics
OAK201909050,117276,Mark,Kotsay,quality_control_coach,7,OAK,Oakland Athletics
OAK201909050,623951,Jeremy,Dowdy,bullpen_catcher,90,OAK,Oakland Athletics
OAK201909050,543653,Philip,Pohl,bullpen_catcher,88,OAK,Oakland Athletics
CLE201909050,121075,Rick,Renteria,manager,36,CWS,Chicago White Sox
CLE201909050,136607,Joe,McEwing,bench_coach,47,CWS,Chicago White Sox
CLE201909050,122771,Todd,Steverson,hitting_coach,31,CWS,Chicago White Sox
CLE201909050,533331,Greg,Sparks,assistant_hitting_coach,26,CWS,Chicago White Sox
CLE201909050,112653,Don,Cooper,pitching_coach,99,CWS,Chicago White Sox
CLE201909050,492931,Curt,Hasler,assistant_pitching_coach,29,CWS,Chicago White Sox
CLE201909050,111257,Daryl,Boston,first_base_coach,8,CWS,Chicago White Sox
CLE201909050,111973,Nick,Capra,third_base_coach,12,CWS,Chicago White Sox
CLE201909050,114378,Terry,Francona,manager,77,CLE,Cleveland Indians
CLE201909050,119149,Brad,Mills,bench_coach,0,CLE,Cleveland Indians
