retro_game_id,id,first,last,position,num,team_id,team_name
OAK201909040,110385,Brad,Ausmus,manager,12,LAA,Los Angeles Angels
OAK201909040,150331,Josh,Paul,bench_coach,88,LAA,Los Angeles Angels
OAK201909040,430598,Jeremy,Reed,hitting_coach,77,LAA,Los Angeles Angels
OAK201909040,122541,Paul,Sorrento,assistant_hitting_coach,55,LAA,Los Angeles Angels
OAK201909040,279564,Shawn,Wooten,assistant_hitting_coach,76,LAA,Los Angeles Angels
OAK201909040,534449,Doug,White,pitching_coach,74,LAA,Los Angeles Angels
OAK201909040,440351,Jesus,Feliciano,first_base_coach,62,LAA,Los Angeles Angels
OAK201909040,114545,Mike,Gallego,third_base_coach,86,LAA,Los Angeles Angels
OAK201909040,457732,Andrew,Bailey,bullpen_coach,68,LAA,Los Angeles Angels
OAK201909040,150040,Jose,Molina,catching_coach,82,LAA,Los Angeles Angels
OAK201909040,531341,Matt,Martin,coach,80,LAA,Los Angeles Angels
OAK201909040,118942,Bob,Melvin,manager,6,OAK,Oakland Athletics
OAK201909040,134342,Ryan,Christenson,bench_coach,29,OAK,Oakland Athletics
OAK201909040,470252,Darren,Bush,hitting_coach,51,OAK,Oakland Athletics
OAK201909040,110119,Mike,Aldrete,assistant_hitting_coach,17,OAK,Oakland Athletics
OAK201909040,491913,Scott,Emerson,pitching_coach,14,OAK,Oakland Athletics
OAK201909040,120349,Al,Pedrique,first_base_coach,41,OAK,Oakland Athletics
OAK201909040,124326,Matt,Williams,third_base_coach,4,OAK,Oakland Athletics
OAK201909040,116534,Marcus,Jensen,bullpen_coach,59,OAK,Oakland Athletics
OAK201909040,117276,Mark,Kotsay,quality_control_coach,7,OAK,Oakland Athletics
OAK201909040,623951,Jeremy,Dowdy,bullpen_catcher,90,OAK,Oakland Athletics
OAK201909040,543653,Philip,Pohl,bullpen_catcher,88,OAK,Oakland Athletics
CLE201909040,121075,Rick,Renteria,manager,36,CWS,Chicago White Sox
CLE201909040,136607,Joe,McEwing,bench_coach,47,CWS,Chicago White Sox
CLE201909040,122771,Todd,Steverson,hitting_coach,31,CWS,Chicago White Sox
CLE201909040,533331,Greg,Sparks,assistant_hitting_coach,26,CWS,Chicago White Sox
CLE201909040,112653,Don,Cooper,pitching_coach,99,CWS,Chicago White Sox
CLE201909040,492931,Curt,Hasler,assistant_pitching_coach,29,CWS,Chicago White Sox
CLE201909040,111257,Daryl,Boston,first_base_coach,8,CWS,Chicago White Sox
CLE201909040,111973,Nick,Capra,third_base_coach,12,CWS,Chicago White Sox
CLE201909040,114378,Terry,Francona,manager,77,CLE,Cleveland Indians
CLE201909040,119149,Brad,Mills,bench_coach,0,CLE,Cleveland Indians
CLE201909040,123628,Ty,Van Burkleo,hitting_coach,29,CLE,Cleveland Indians
CLE201909040,121367,Victor,Rodriguez,assistant_hitting_coach,60,CLE,Cleveland Indians
CLE201909040,124356,Carl,Willis,pitching_coach,51,CLE,Cleveland Indians
CLE201909040,110184,Sandy,Alomar,first_base_coach,15,CLE,Cleveland Indians
CLE201909040,492531,Mike,Sarbaugh,third_base_coach,16,CLE,Cleveland Indians
CLE201909040,425786,Scott,Atchison,bullpen_coach,88,CLE,Cleveland Indians
CLE201909040,425789,Brian,Sweeney,major_league_coach,85,CLE,Cleveland Indians
CLE201909040,440924,Armando,Camacaro,bullpen_catcher,64,CLE,Cleveland Indians
CLE201909040,607671,Ricky,Pacione,bullpen_catcher,82,CLE,Cleveland Indians
LAN201909040,111034,Bud,Black,manager,10,COL,Colorado Rockies
LAN201909040,133226,Mike,Redmond,bench_coach,11,COL,Colorado Rockies
LAN201909040,118132,Dave,Magadan,hitting_coach,16,COL,Colorado Rockies
LAN201909040,434625,Jeff,Salazar,assistant_hitting_coach,41,COL,Colorado Rockies
LAN201909040,114339,Steve,Foster,pitching_coach,36,COL,Colorado Rockies
LAN201909040,492488,Ronnie,Gideon,first_base_coach,53,COL,Colorado Rockies
LAN201909040,112469,Stu,Cole,third_base_coach,39,COL,Colorado Rockies
LAN201909040,116100,Darren,Holmes,bullpen_coach,40,COL,Colorado Rockies
LAN201909040,677866,Kyle,Cunningham,bullpen_catcher,75,COL,Colorado Rockies
